Provider,FilePath,Tags,RelatedUrl,ServiceName,Description,Categories,Notes,CheckTitle,CheckAliases,DependsOn,SubServiceName,CheckType,CheckID,Remediation,Severity,RelatedTo,ResourceIdTemplate,ResourceType,Risk
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/kms/kms_cmk_not_multi_region/kms_cmk_not_multi_region.metadata.json,,https://docs.aws.amazon.com/kms/latest/developerguide/multi-region-keys-overview.html#multi-region-concepts,kms,Ensure that AWS KMS customer managed keys (CMKs) are not multi-region to maintain strict data control and compliance with security best practices.,[],"Multi-region keys should be used only when absolutely necessary, such as for cross-region disaster recovery, and should be carefully managed with strict access controls.",AWS KMS customer managed keys should not be multi-Region,,[],,['Data Protection'],kms_cmk_not_multi_region,"{'Code': {'CLI': 'aws kms create-key --no-multi-region', 'NativeIaC': '', 'Other': '', 'Terraform': 'resource ""aws_kms_key"" ""example"" { description = ""Single-region key"" multi_region = false }'}, 'Recommendation': {'Text': 'Identify and replace multi-region keys with single-region KMS keys to enhance security and access control.', 'Url': 'https://docs.aws.amazon.com/kms/latest/developerguide/mrk-when-to-use.html'}}",high,[],arn:partition:kms:region:account-id:key/resource-id,AwsKmsKey,"Multi-region KMS keys can increase the risk of unauthorized access and data exposure, as managing access controls and auditing across multiple regions becomes more complex. This expanded attack surface may lead to compliance violations and data breaches."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/kms/kms_cmk_are_used/kms_cmk_are_used.metadata.json,,,kms,Check if there are CMK KMS keys not used.,['encryption'],,Check if there are CMK KMS keys not used.,,[],,['Data Protection'],kms_cmk_are_used,"{'Code': {'CLI': 'aws kms schedule-key-deletion --key-id <key_id> --pending-window-in-days 7', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Before deleting a customer master key (CMK), you might want to know how many cipher-texts were encrypted under that key.', 'Url': 'https://docs.aws.amazon.com/kms/latest/developerguide/deleting-keys-determining-usage.html'}}",medium,[],arn:partition:kms:region:account-id:certificate/resource-id,AwsKmsKey,Unused keys may increase service cost.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/kms/kms_key_not_publicly_accessible/kms_key_not_publicly_accessible.metadata.json,,https://docs.aws.amazon.com/kms/latest/developerguide/determining-access.html,kms,Check exposed KMS keys,"['internet-exposed', 'encryption']",,Check exposed KMS keys,,[],,['Data Protection'],kms_key_not_publicly_accessible,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': 'https://github.com/cloudmatos/matos/tree/master/remediations/aws/kms/exposed-key', 'Terraform': ''}, 'Recommendation': {'Text': 'To determine the full extent of who or what currently has access to a customer master key (CMK) in AWS KMS, you must examine the CMK key policy, all grants that apply to the CMK and potentially all AWS Identity and Access Management (IAM) policies. You might do this to determine the scope of potential usage of a CMK.', 'Url': 'https://docs.aws.amazon.com/kms/latest/developerguide/determining-access.html'}}",medium,[],arn:partition:kms:region:account-id:certificate/resource-id,AwsKmsKey,Exposed KMS Keys or wide policy permissions my leave data unprotected.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/kms/kms_cmk_rotation_enabled/kms_cmk_rotation_enabled.metadata.json,,https://aws.amazon.com/blogs/security/how-to-get-ready-for-certificate-transparency/,kms,Ensure rotation for customer created KMS CMKs is enabled.,['encryption'],,Ensure rotation for customer created KMS CMKs is enabled.,,[],,['Data Protection'],kms_cmk_rotation_enabled,"{'Code': {'CLI': 'aws kms enable-key-rotation --key-id <key_id>', 'NativeIaC': '', 'Other': '', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-kms-have-rotation-policy#terraform'}, 'Recommendation': {'Text': 'For every KMS Customer Master Keys (CMKs), ensure that Rotate this key every year is enabled.', 'Url': 'https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html'}}",medium,[],arn:partition:kms:region:account-id:certificate/resource-id,AwsKmsKey,"Cryptographic best practices discourage extensive reuse of encryption keys. Consequently, Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/kms/kms_cmk_not_deleted_unintentionally/kms_cmk_not_deleted_unintentionally.metadata.json,,https://docs.aws.amazon.com/kms/latest/developerguide/deleting-keys-scheduling-key-deletion.html,kms,Ensure there is no customer keys scheduled for deletion.,['encryption'],,AWS KMS keys should not be deleted unintentionally,,[],,['Data Deletion Protection'],kms_cmk_not_deleted_unintentionally,"{'Code': {'CLI': 'aws kms cancel-key-deletion --key-id <key-id>', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/kms-controls.html#kms-3', 'Terraform': ''}, 'Recommendation': {'Text': 'Cancel the deletion before the end of the period unless you really want to delete that CMK, as it will no longer be usable.', 'Url': 'https://docs.aws.amazon.com/kms/latest/developerguide/deleting-keys-scheduling-key-deletion.html#deleting-keys-scheduling-key-deletion-console'}}",critical,[],arn:partition:kms:region:account-id:certificate/resource-id,AwsKmsKey,"KMS keys cannot be recovered once deleted, also, all the data under a KMS key is also permanently unrecoverable if the KMS key is deleted."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/eventbridge/eventbridge_bus_exposed/eventbridge_bus_exposed.metadata.json,,https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html,eventbridge,Ensure that your AWS EventBridge event bus is not exposed to everyone.,['internet-exposed'],,Ensure that your AWS EventBridge event bus is not exposed to everyone,,[],,[],eventbridge_bus_exposed,"{'Code': {'CLI': 'aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html', 'Terraform': ''}, 'Recommendation': {'Text': 'To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.', 'Url': 'https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html'}}",high,[],arn:partition:service:region:account-id:resource-id,AwsEventsEventbus,"If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/eventbridge/eventbridge_bus_cross_account_access/eventbridge_bus_cross_account_access.metadata.json,,https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html,eventbridge,Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.,[],,Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.,,[],eventbus,[],eventbridge_bus_cross_account_access,"{'Code': {'CLI': 'aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html', 'Terraform': ''}, 'Recommendation': {'Text': 'To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.', 'Url': 'https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html'}}",high,[],arn:partition:events:region:account-id:event-bus/resource-id,AwsEventsEventbus,"If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/eventbridge/eventbridge_global_endpoint_event_replication_enabled/eventbridge_global_endpoint_event_replication_enabled.metadata.json,,https://docs.aws.amazon.com/config/latest/developerguide/global-endpoint-event-replication-enabled.html,eventbridge,Check if event replication is enabled for an Amazon EventBridge global endpoint. The control fails if event replication isn't enabled.,['redundancy'],,Check if EventBridge global endpoints have event replication enabled.,,[],,['Software and Configuration Checks/Vulnerabilities'],eventbridge_global_endpoint_event_replication_enabled,"{'Code': {'CLI': 'aws events update-endpoint --name <endpoint-name> --event-replication-enabled', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/eventbridge-controls.html#eventbridge-4', 'Terraform': ''}, 'Recommendation': {'Text': 'Enable event replication for your EventBridge global endpoints to ensure failover and regional fault tolerance.', 'Url': 'https://docs.aws.amazon.com/eventbridge/latest/userguide/eb-global-endpoints.html'}}",medium,[],arn:aws:events:{region}:{account-id}:endpoint/{endpoint-id},AwsEventsEndpoint,"Without event replication, automatic failover in case of Regional failure may not work as expected, increasing the risk of service disruption."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/eventbridge/eventbridge_schema_registry_cross_account_access/eventbridge_schema_registry_cross_account_access.metadata.json,,https://aws.amazon.com/about-aws/whats-new/2021/09/cross-account-discovery-amazon-eventbridge-schema/,eventbridge,Ensure that AWS EventBridge schema registries do not allow unknown cross-account access for delivery of events.,[],,Ensure that AWS EventBridge schema registries do not allow unknown cross-account access for delivery of events.,,[],Schemas,[],eventbridge_schema_registry_cross_account_access,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To remediate this issue, ensure that the schema registry is not publicly accessible and that only authorized accounts have access to the schema registry.', 'Url': 'https://docs.aws.amazon.com/eventbridge/latest/userguide/eb-schema.html'}}",high,[],arn:partition:events:region:account-id:event-bus/resource-id,AwsEventSchemasRegistry,"The schema registry is a central location for storing and managing schemas. If the schema registry is not properly secured, it can lead to unauthorized access to the schema registry and the schemas stored within it."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cloudwatch/cloudwatch_log_metric_filter_unauthorized_api_calls/cloudwatch_log_metric_filter_unauthorized_api_calls.metadata.json,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html,cloudwatch,Ensure a log metric filter and alarm exist for unauthorized API calls.,[],Logging and Monitoring,Ensure a log metric filter and alarm exist for unauthorized API calls.,,[],,['Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark'],cloudwatch_log_metric_filter_unauthorized_api_calls,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': 'https://docs.prowler.com/checks/aws/monitoring-policies/monitoring_1', 'Terraform': 'https://docs.prowler.com/checks/aws/monitoring-policies/monitoring_1#fix---buildtime'}, 'Recommendation': {'Text': 'It is recommended that a metric filter and alarm be established for unauthorized requests.', 'Url': 'https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html'}}",medium,[],arn:partition:cloudwatch:region:account-id:certificate/resource-id,AwsCloudWatchAlarm,Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cloudwatch/cloudwatch_changes_to_network_route_tables_alarm_configured/cloudwatch_changes_to_network_route_tables_alarm_configured.metadata.json,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html,cloudwatch,"Real-time monitoring of API calls can be achieved by directing Cloud Trail Logs to CloudWatch Logs, or an external Security information and event management (SIEM)environment, and establishing corresponding metric filters and alarms. Routing tablesare used to route network traffic between subnets and to network gateways. It isrecommended that a metric filter and alarm be established for changes to route tables.",[],,Ensure route table changes are monitored,,[],,['Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark'],cloudwatch_changes_to_network_route_tables_alarm_configured,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': 'https://docs.prowler.com/checks/aws/monitoring-policies/monitoring_13', 'Terraform': 'https://docs.prowler.com/checks/aws/monitoring-policies/monitoring_13#fix---buildtime'}, 'Recommendation': {'Text': ""If you are using CloudTrails and CloudWatch, perform the following to setup the metric filter, alarm, SNS topic, and subscription: 1. Create a metric filter based on filter pattern provided which checks for route table changes and the <cloudtrail_log_group_name> taken from audit step 1. aws logs put-metric-filter --log-group-name <cloudtrail_log_group_name> -- filter-name `<route_table_changes_metric>` --metric-transformations metricName= `<route_table_changes_metric>` ,metricNamespace='CISBenchmark',metricValue=1 --filter-pattern '{($.eventSource = ec2.amazonaws.com) && (($.eventName = CreateRoute) || ($.eventName = CreateRouteTable) || ($.eventName = ReplaceRoute) || ($.eventName = ReplaceRouteTableAssociation) || ($.eventName = DeleteRouteTable) || ($.eventName = DeleteRoute) || ($.eventName = DisassociateRouteTable)) }' Note: You can choose your own metricName and metricNamespace strings. Using the same metricNamespace for all Foundations Benchmark metrics will group them together. 2. Create an SNS topic that the alarm will notify aws sns create-topic --name <sns_topic_name> Note: you can execute this command once and then re-use the same topic for all monitoring alarms. 3. Create an SNS subscription to the topic created in step 2 aws sns subscribe --topic-arn <sns_topic_arn> --protocol <protocol_for_sns> - -notification-endpoint <sns_subscription_endpoints> Note: you can execute this command once and then re-use the SNS subscription for all monitoring alarms. 4. Create an alarm that is associated with the CloudWatch Logs Metric Filter created in step 1 and an SNS topic created in step 2 aws cloudwatch put-metric-alarm --alarm-name `<route_table_changes_alarm>` --metric-name `<route_table_changes_metric>` --statistic Sum --period 300 - -threshold 1 --comparison-operator GreaterThanOrEqualToThreshold -- evaluation-periods 1 --namespace 'CISBenchmark' --alarm-actions <sns_topic_arn>"", 'Url': 'https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html'}}",medium,[],arn:partition:cloudwatch:region:account-id:certificate/resource-id,AwsCloudWatchAlarm,"CloudWatch is an AWS native service that allows you to ob serve and monitor resources and applications. CloudTrail Logs can also be sent to an external Security informationand event management (SIEM) environment for monitoring and alerting.Monitoring changes to route tables will help ensure that all VPC traffic flows through anexpected path and prevent any accidental or intentional modifications that may lead touncontrolled network traffic. An alarm should be triggered every time an AWS API call isperformed to create, replace, delete, or disassociate a Route Table."
